Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
296;827,48;12084,95;657,39;3743;65535;4836,1;1093,1;0;0;0;
297;827,62;12082,78;659,57;3527,1;65535;4646,4;1119,3;0;0;0;
298;827,77;12080,6;661,74;3593,2;65535;4724,9;1131,7;0;0;0;
299;827,92;12078,43;663,92;4742,5;65535;5896;1153,5;0;0;0;
300;828,07;12076,26;666,09;3673,7;65535;4870,8;1197,1;0;0;0;
301;828,22;12074,08;668,26;3641,6;65535;4868,7;1227,1;0;0;0;
302;828,37;12071,91;670,43;3885;65535;5126,3;1241,3;0;0;0;
303;828,52;12069,74;672,6;3557,6;65535;4792,2;1234,6;0;0;0;
304;828,67;12067,57;674,77;3597,4;65535;4795;1197,6;0;0;0;
305;828,82;12065,41;676,94;3835,8;65535;5049,7;1213,9;0;0;0;
306;828,96;12063,24;679,1;3726,8;65535;4982,6;1255,8;0;0;0;
307;829,11;12061,07;681,27;3615,3;65535;4809;1193,7;0;0;0;
308;829,26;12058,91;683,44;3672,1;65535;4792;1119,9;0;0;0;
309;829,41;12056,74;685,6;3612,2;65535;4705,3;1093,1;0;0;0;
310;829,56;12054,58;687,76;3721,3;65535;4814,7;1093,4;0;0;0;
311;829,71;12052,42;689,93;3757,3;65535;4855,6;1098,3;0;0;0;
312;829,86;12050,26;692,09;4113,2;65535;5240,7;1127,5;0;0;0;
313;830,01;12048,09;694,25;3733,1;65535;4841;1107,9;0;0;0;
314;830,16;12045,93;696,41;3744,1;65535;4802,4;1058,3;0;0;0;
315;830,3;12043,78;698,57;3618;65535;4675,7;1057,7;0;0;0;
316;830,45;12041,62;700,73;3735,1;65535;4796,8;1061,7;0;0;0;
317;830,6;12039,46;702,88;3620,8;65535;4707,2;1086,4;0;0;0;
318;830,75;12037,3;705,04;3595,7;65535;4711,7;1116;0;0;0;
319;830,9;12035,15;707,19;3716,5;65535;4914,8;1198,3;0;0;0;
320;831,05;12032,99;709,35;3745;65535;4999,5;1254,5;0;0;0;
321;831,2;12030,84;711,5;3639;65535;4868;1229;0;0;0;
322;831,35;12028,69;713,65;3709,3;65535;4824,7;1115,4;0;0;0;
323;831,49;12026,54;715,81;3941,2;65535;5011,5;1070,3;0;0;0;
324;831,64;12024,39;717,96;3733,2;65535;4787,9;1054,7;0;0;0;
325;831,79;12022,24;720,11;3760,5;65535;4774,8;1014,3;0;0;0;
326;831,94;12020,09;722,26;3890;65535;4909,2;1019,2;0;0;0;
327;832,09;12017,94;724,4;3594;65535;4588,9;994,9;0;0;0;
328;832,24;12015,79;726,55;3722,5;65535;4722;999,5;0;0;0;
329;832,39;12013,65;728,7;3687,1;65535;4679,5;992,4;0;0;0;
330;832,54;12011,5;730,84;3566,7;65535;4563,9;997,2;0;0;0;
331;832,68;12009,36;732,99;3698,3;65535;4662,4;964,1;0;0;0;
332;832,83;12007,21;735,13;3736,4;65535;4693,1;956,7;0;0;0;
333;832,98;12005,07;737,27;4003,8;65535;4973;969,2;0;0;0;
334;833,13;12002,93;739,42;3756,8;65535;4765;1008,2;0;0;0;
335;833,28;12000,79;741,56;3630,4;65535;4621,2;990,8;0;0;0;
336;833,43;11998,65;743,7;3957,9;65535;4926,2;968,3;0;0;0;
337;833,58;11996,51;745,84;3733,1;65535;4699,5;966,4;0;0;0;
338;833,72;11994,37;747,97;3742,1;65535;4717,3;975,2;0;0;0;
339;833,87;11992,23;750,11;4194,9;65535;5154,8;959,9;0;0;0;
340;834,02;11990,1;752,25;4520,2;65535;5477,5;957,3;0;0;0;
341;834,17;11987,96;754,38;3545,1;65535;4509,8;964,7;0;0;0;
342;834,32;11985,83;756,52;3775,1;65535;4722,8;947,7;0;0;0;
343;834,47;11983,69;758,65;3687,5;65535;4636,4;948,9;0;0;0;
344;834,62;11981,56;760,78;3709,4;65535;4664,8;955,4;0;0;0;
345;834,76;11979,43;762,92;3719;65535;4682,6;963,6;0;0;0;
346;834,91;11977,3;765,05;3923,9;65535;4913,3;989,4;0;0;0;
347;835,06;11975,17;767,18;3804,5;65535;4792,7;988,2;0;0;0;
348;835,21;11973,04;769,31;3615,2;65535;4601,8;986,6;0;0;0;
349;835,36;11970,91;771,43;3560;65535;4531,5;971,5;0;0;0;
350;835,51;11968,78;773,56;3683,8;65535;4687,2;1003,4;0;0;0;
351;835,66;11966,66;775,69;3728,4;65535;4727,3;998,9;0;0;0;
352;835,8;11964,53;777,81;3695,4;65535;4705,3;1009,9;0;0;0;
353;835,95;11962,4;779,94;3609,1;65535;4621,6;1012,5;0;0;0;
354;836,1;11960,28;782,06;3688,3;65535;4711,9;1023,6;0;0;0;
355;836,25;11958,16;784,19;3641,5;65535;4653;1011,5;0;0;0;
