Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
334;833,13;12002,93;739,42;3760,8;65535;4322,7;561,9;0;0;0;
335;833,28;12000,79;741,56;3646;65535;4211,6;565,6;0;0;0;
336;833,43;11998,65;743,7;3964,5;65535;4515,5;551;0;0;0;
337;833,58;11996,51;745,84;3711,4;65535;4289,5;578,1;0;0;0;
338;833,72;11994,37;747,97;3751,4;65535;4320,2;568,8;0;0;0;
339;833,87;11992,23;750,11;4203,2;65535;4758;554,8;0;0;0;
340;834,02;11990,1;752,25;4519,8;65535;5072,6;552,8;0;0;0;
341;834,17;11987,96;754,38;3552;65535;4113,1;561,1;0;0;0;
342;834,32;11985,83;756,52;3758,9;65535;4330,3;571,4;0;0;0;
343;834,47;11983,69;758,65;3690,5;65535;4251,4;560,9;0;0;0;
344;834,62;11981,56;760,78;3727,5;65535;4289,5;562;0;0;0;
345;834,76;11979,43;762,92;3709,2;65535;4257;547,8;0;0;0;
346;834,91;11977,3;765,05;3943,7;65535;4508;564,3;0;0;0;
347;835,06;11975,17;767,18;3809,7;65535;4375,6;565,9;0;0;0;
348;835,21;11973,04;769,31;3630,1;65535;4186,5;556,4;0;0;0;
349;835,36;11970,91;771,43;3556,1;65535;4140,9;584,8;0;0;0;
350;835,51;11968,78;773,56;3696,9;65535;4280,9;584;0;0;0;
351;835,66;11966,66;775,69;3731,2;65535;4309,8;578,6;0;0;0;
352;835,8;11964,53;777,81;3700,3;65535;4279,5;579,2;0;0;0;
353;835,95;11962,4;779,94;3610,2;65535;4186,6;576,4;0;0;0;
354;836,1;11960,28;782,06;3679,3;65535;4271;591,7;0;0;0;
355;836,25;11958,16;784,19;3645,9;65535;4240,5;594,6;0;0;0;
356;836,4;11956,04;786,31;3614,2;65535;4185,8;571,6;0;0;0;
357;836,55;11953,91;788,43;3729,4;65535;4324,3;594,9;0;0;0;
358;836,69;11951,79;790,55;3754,6;65535;4336,7;582,1;0;0;0;
359;836,84;11949,68;792,67;3674,6;65535;4251,3;576,7;0;0;0;
360;836,99;11947,56;794,79;3667,4;65535;4260,7;593,3;0;0;0;
