Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
235;818,37;12219,4;522,94;4224,4;65535;10969,8;6745,4;0;0;0;
236;818,52;12217,17;525,17;3574,1;65535;10855,1;7281;0;0;0;
237;818,67;12214,94;527,4;3697,5;65535;11034,2;7336,7;0;0;0;
238;818,82;12212,71;529,63;3562,5;65535;10875,8;7313,3;0;0;0;
239;818,97;12210,48;531,86;3889,1;65535;11177,9;7288,8;0;0;0;
240;819,12;12208,25;534,09;3751,7;65535;11028,1;7276,4;0;0;0;
241;819,27;12206,02;536,32;3703,3;65535;10950,3;7247;0;0;0;
242;819,42;12203,8;538,55;3772;65535;11034,2;7262,2;0;0;0;
243;819,57;12201,57;540,77;3806,7;65535;11083,1;7276,4;0;0;0;
244;819,72;12199,35;543;3744,3;65535;11077;7332,7;0;0;0;
245;819,87;12197,12;545,22;3926,1;65535;11253,8;7327,7;0;0;0;
246;820,01;12194,9;547,44;3805,5;65535;11103,6;7298,1;0;0;0;
247;820,16;12192,68;549,66;3650,5;65535;10980,1;7329,6;0;0;0;
248;820,31;12190,46;551,89;3574,1;65535;10870,7;7296,6;0;0;0;
249;820,46;12188,24;554,11;3628;65535;10886,7;7258,7;0;0;0;
250;820,61;12186,02;556,32;3730,4;65535;10992,2;7261,8;0;0;0;
251;820,76;12183,8;558,54;3656,4;65535;10984,5;7328,1;0;0;0;
252;820,91;12181,58;560,76;3795,3;65535;11122,3;7327;0;0;0;
253;821,06;12179,37;562,98;3689,1;65535;10993,6;7304,5;0;0;0;
254;821,21;12177,15;565,19;3667,6;65535;10959,7;7292,1;0;0;0;
255;821,36;12174,94;567,41;3686,8;65535;10972,7;7285,9;0;0;0;
256;821,51;12172,72;569,62;3695,8;65535;10970,4;7274,6;0;0;0;
257;821,66;12170,51;571,83;3589,5;65535;10836,1;7246,6;0;0;0;
258;821,81;12168,3;574,04;3553,1;65535;10745,3;7192,2;0;0;0;
259;821,96;12166,09;576,25;3683,4;65535;10885,9;7202,5;0;0;0;
260;822,11;12163,88;578,46;3868,8;65535;11103,8;7235;0;0;0;
261;822,26;12161,67;580,67;3709;65535;10902,6;7193,6;0;0;0;
262;822,4;12159,46;582,88;4146,2;65535;11343,1;7196,9;0;0;0;
263;822,55;12157,26;585,09;4032,9;65535;11275,4;7242,5;0;0;0;
264;822,7;12155,05;587,29;3784,6;65535;11010,4;7225,8;0;0;0;
265;822,85;12152,85;589,5;3837,7;65535;11108,8;7271,1;0;0;0;
266;823;12150,64;591,7;3518,8;65535;10815,6;7296,8;0;0;0;
267;823,15;12148,44;593,9;3565,2;65535;10866,7;7301,5;0;0;0;
268;823,3;12146,24;596,11;3588,1;65535;10871,1;7283;0;0;0;
269;823,45;12144,04;598,31;3714,5;65535;11025,9;7311,4;0;0;0;
270;823,6;12141,83;600,51;3555,2;65535;10890,2;7335;0;0;0;
271;823,75;12139,64;602,71;3647,7;65535;11035,1;7387,4;0;0;0;
272;823,9;12137,44;604,91;3631,8;65535;11000,2;7368,4;0;0;0;
273;824,05;12135,24;607,1;3672,8;65535;11082,4;7409,6;0;0;0;
274;824,2;12133,04;609,3;3691,8;65535;11129;7437,2;0;0;0;
275;824,34;12130,85;611,5;3712,8;65535;11165,9;7453,1;0;0;0;
276;824,49;12128,65;613,69;3550,3;65535;10997,4;7447,1;0;0;0;
277;824,64;12126,46;615,88;3760,3;65535;11265,8;7505,5;0;0;0;
278;824,79;12124,27;618,08;3570,7;65535;11148,4;7577,7;0;0;0;
279;824,94;12122,07;620,27;3655,5;65535;11208,2;7552,7;0;0;0;
280;825,09;12119,88;622,46;3712,6;65535;11327,4;7614,8;0;0;0;
281;825,24;12117,69;624,65;3673,8;65535;11262,1;7588,3;0;0;0;
282;825,39;12115,5;626,84;3719,8;65535;11307,8;7588;0;0;0;
283;825,54;12113,32;629,03;3689,4;65535;11295;7605,6;0;0;0;
284;825,69;12111,13;631,22;3686,5;65535;11348,8;7662,3;0;0;0;
285;825,84;12108,94;633,4;3669;65535;11368,5;7699,5;0;0;0;
286;825,99;12106,76;635,59;3711,6;65535;11445;7733,4;0;0;0;
287;826,13;12104,57;637,77;3574,3;65535;11311,4;7737,1;0;0;0;
288;826,28;12102,39;639,96;3524,1;65535;11246;7721,9;0;0;0;
289;826,43;12100,2;642,14;3531,8;65535;11387,9;7856,1;0;0;0;
290;826,58;12098,02;644,32;3619,9;65535;11466;7846,1;0;0;0;
291;826,73;12095,84;646,5;3636,5;65535;11427,9;7791,4;0;0;0;
292;826,88;12093,66;648,68;3721;65535;11505,9;7784,9;0;0;0;
293;827,03;12091,48;650,86;3558,9;65535;11384,6;7825,7;0;0;0;
294;827,18;12089,3;653,04;3684,9;65535;11570,8;7885,9;0;0;0;
295;827,33;12087,13;655,22;3748,3;65535;11587,7;7839,4;0;0;0;
296;827,48;12084,95;657,39;3742,9;65535;11629,8;7886,9;0;0;0;
297;827,62;12082,78;659,57;3531,8;65535;11441,7;7909,9;0;0;0;
298;827,77;12080,6;661,74;3594,1;65535;11504,3;7910,2;0;0;0;
299;827,92;12078,43;663,92;4632;65535;12527,2;7895,2;0;0;0;
300;828,07;12076,26;666,09;3665,5;65535;11583,3;7917,8;0;0;0;
301;828,22;12074,08;668,26;3627,9;65535;11530,6;7902,7;0;0;0;
302;828,37;12071,91;670,43;3858,7;65535;11788;7929,3;0;0;0;
303;828,52;12069,74;672,6;3534,9;65535;11462,9;7928;0;0;0;
304;828,67;12067,57;674,77;3574,8;65535;11487,3;7912,5;0;0;0;
305;828,82;12065,41;676,94;3823,1;65535;11719,7;7896,6;0;0;0;
306;828,96;12063,24;679,1;3718,5;65535;11594,3;7875,8;0;0;0;
307;829,11;12061,07;681,27;3601,5;65535;11438,8;7837,3;0;0;0;
308;829,26;12058,91;683,44;3654,8;65535;11455,5;7800,7;0;0;0;
309;829,41;12056,74;685,6;3596,6;65535;11342,5;7745,9;0;0;0;
310;829,56;12054,58;687,76;3699,9;65535;11380,2;7680,3;0;0;0;
311;829,71;12052,42;689,93;3724,7;65535;11444,8;7720,1;0;0;0;
312;829,86;12050,26;692,09;4099,3;65535;11777,7;7678,4;0;0;0;
313;830,01;12048,09;694,25;3714,3;65535;11371,3;7657;0;0;0;
314;830,16;12045,93;696,41;3731,5;65535;11369,3;7637,8;0;0;0;
315;830,3;12043,78;698,57;3594,6;65535;11236,1;7641,5;0;0;0;
316;830,45;12041,62;700,73;3701,3;65535;11307,4;7606,1;0;0;0;
317;830,6;12039,46;702,88;3597,3;65535;11183,8;7586,5;0;0;0;
318;830,75;12037,3;705,04;3586,8;65535;11193,8;7607;0;0;0;
319;830,9;12035,15;707,19;3715,1;65535;11351,1;7636;0;0;0;
320;831,05;12032,99;709,35;3719,7;65535;11434,4;7714,7;0;0;0;
321;831,2;12030,84;711,5;3639,3;65535;11279,4;7640,1;0;0;0;
322;831,35;12028,69;713,65;3691,8;65535;11193,9;7502,1;0;0;0;
323;831,49;12026,54;715,81;3933,4;65535;11393;7459,6;0;0;0;
324;831,64;12024,39;717,96;3742,1;65535;11181,6;7439,5;0;0;0;
325;831,79;12022,24;720,11;3763,9;65535;11215,9;7452;0;0;0;
326;831,94;12020,09;722,26;3870,9;65535;11326,2;7455,3;0;0;0;
327;832,09;12017,94;724,4;3589,4;65535;11034,8;7445,4;0;0;0;
328;832,24;12015,79;726,55;3704,9;65535;11141,9;7437;0;0;0;
329;832,39;12013,65;728,7;3685,5;65535;11094,6;7409,1;0;0;0;
