Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
187;811,18;12327,68;414,67;3602,4;65535;3734,3;131,9;0;0;0;
188;811,33;12325,4;416,94;3755,2;65535;3884,6;129,4;0;0;0;
189;811,48;12323,12;419,22;3633,6;65535;3761,4;127,8;0;0;0;
190;811,63;12320,85;421,5;3751,2;65535;3877,1;125,9;0;0;0;
191;811,78;12318,57;423,77;3864,6;65535;3987,6;123;0;0;0;
192;811,93;12316,3;426,05;3772,5;65535;3901,7;129,2;0;0;0;
193;812,08;12314,02;428,32;3898,7;65535;4022,5;123,8;0;0;0;
194;812,23;12311,75;430,59;3652,6;65535;3770;117,4;0;0;0;
195;812,38;12309,48;432,87;3713;65535;3829;116;0;0;0;
196;812,53;12307,21;435,14;3749;65535;3853,4;104,4;0;0;0;
197;812,68;12304,94;437,41;3645,9;65535;3755,7;109,8;0;0;0;
198;812,83;12302,67;439,67;3736,1;65535;3851,2;115,1;0;0;0;
199;812,98;12300,4;441,94;3678,3;65535;3804,2;125,9;0;0;0;
200;813,13;12298,13;444,21;3684;65535;3813,6;129,6;0;0;0;
201;813,28;12295,87;446,47;3608,8;65535;3742,3;133,5;0;0;0;
202;813,43;12293,6;448,74;3623,4;65535;3746,3;122,9;0;0;0;
203;813,58;12291,34;451;4069,9;65535;4213,7;143,8;0;0;0;
204;813,73;12289,08;453,27;3723,1;65535;3848;124,9;0;0;0;
205;813,88;12286,82;455,53;3860,9;65535;3982,4;121,5;0;0;0;
206;814,03;12284,55;457,79;3701,4;65535;3826,8;125,4;0;0;0;
207;814,18;12282,29;460,05;3587,1;65535;3707,1;120;0;0;0;
208;814,33;12280,04;462,31;3573,8;65535;3694;120,2;0;0;0;
209;814,48;12277,78;464,57;3619,7;65535;3736,1;116,4;0;0;0;
210;814,63;12275,52;466,82;3643,3;65535;3766,8;123,5;0;0;0;
211;814,78;12273,26;469,08;3582,4;65535;3721,7;139,3;0;0;0;
212;814,93;12271,01;471,33;3800,7;65535;3932,2;131,5;0;0;0;
213;815,08;12268,75;473,59;3608,1;65535;3729,8;121,7;0;0;0;
214;815,23;12266,5;475,84;3742;65535;3884,3;142,3;0;0;0;
215;815,38;12264,25;478,09;3618;65535;3756;138;0;0;0;
216;815,53;12262;480,35;3756,7;65535;3899,5;142,8;0;0;0;
217;815,68;12259,75;482,6;3804,5;65535;3925,7;121,2;0;0;0;
218;815,83;12257,5;484,85;3877,2;65535;3998,1;120,9;0;0;0;
219;815,98;12255,25;487,09;3753,8;65535;3868,1;114,3;0;0;0;
