Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
324;831,64;12024,39;717,96;3735,5;65535;4606,8;871,3;0;0;0;
325;831,79;12022,24;720,11;3747,7;65535;4625,1;877,4;0;0;0;
326;831,94;12020,09;722,26;3880,3;65535;4720,4;840,1;0;0;0;
327;832,09;12017,94;724,4;3590,2;65535;4460;869,8;0;0;0;
328;832,24;12015,79;726,55;3730;65535;4568,3;838,3;0;0;0;
329;832,39;12013,65;728,7;3699,9;65535;4525,4;825,5;0;0;0;
330;832,54;12011,5;730,84;3567,1;65535;4411;843,9;0;0;0;
331;832,68;12009,36;732,99;3687,1;65535;4523,5;836,4;0;0;0;
332;832,83;12007,21;735,13;3722,3;65535;4538,7;816,4;0;0;0;
333;832,98;12005,07;737,27;3988;65535;4802,2;814,2;0;0;0;
334;833,13;12002,93;739,42;3745,7;65535;4577,8;832,1;0;0;0;
335;833,28;12000,79;741,56;3629,7;65535;4454,9;825,2;0;0;0;
336;833,43;11998,65;743,7;3936,4;65535;4736,6;800,2;0;0;0;
337;833,58;11996,51;745,84;3731,5;65535;4512,7;781,2;0;0;0;
338;833,72;11994,37;747,97;3737,8;65535;4545,9;808,1;0;0;0;
339;833,87;11992,23;750,11;4183,8;65535;4997,7;813,9;0;0;0;
340;834,02;11990,1;752,25;4478,9;65535;5275,7;796,8;0;0;0;
341;834,17;11987,96;754,38;3530,9;65535;4351,3;820,4;0;0;0;
342;834,32;11985,83;756,52;3739,2;65535;4548,2;809;0;0;0;
343;834,47;11983,69;758,65;3670,5;65535;4489,1;818,6;0;0;0;
344;834,62;11981,56;760,78;3712,8;65535;4510,1;797,3;0;0;0;
345;834,76;11979,43;762,92;3698,1;65535;4505,8;807,7;0;0;0;
346;834,91;11977,3;765,05;3928,4;65535;4737,1;808,7;0;0;0;
347;835,06;11975,17;767,18;3778,9;65535;4597,1;818,2;0;0;0;
348;835,21;11973,04;769,31;3609;65535;4446,2;837,2;0;0;0;
349;835,36;11970,91;771,43;3551,4;65535;4372;820,6;0;0;0;
350;835,51;11968,78;773,56;3680,1;65535;4519,3;839,2;0;0;0;
351;835,66;11966,66;775,69;3721,5;65535;4559,6;838,1;0;0;0;
352;835,8;11964,53;777,81;3690,2;65535;4526,8;836,6;0;0;0;
353;835,95;11962,4;779,94;3581,4;65535;4450,6;869,2;0;0;0;
354;836,1;11960,28;782,06;3678,6;65535;4539,5;860,9;0;0;0;
355;836,25;11958,16;784,19;3639,2;65535;4492,1;852,9;0;0;0;
356;836,4;11956,04;786,31;3582,4;65535;4445,5;863,1;0;0;0;
357;836,55;11953,91;788,43;3713,8;65535;4567,5;853,7;0;0;0;
